Rank	Full Journal Title	Total Cites	Journal Impact Factor	Eigenfactor Score
55	JOURNAL OF AGING AND PHYSICAL ACTIVITY	"1752"	1.7950.002720
57	Journal of Geriatric Cardiology	9171.7630.002450
58	Journal of the Economics of Ageing	1761.7500.001060
59	RESEARCH ON AGING	"1779"	1.6750.001550
60	Clinical Gerontologist	8301.5860.000790
60	Clinical Gerontologist	8301.5860.000790
62	Psychogeriatrics	6431.5180.001420
63	GERIATRIC NURSING	"1165"	1.5170.001710
63	GERIATRIC NURSING	"1165"	1.5170.001710
65	American Journal of Alzheimers Disease and Other Dementias	"2062"	1.4640.002860
66	GERODONTOLOGY	"1617"	1.4600.001640
67	International Journal of Older People Nursing	6501.4460.000830
67	International Journal of Older People Nursing	6501.4460.000830
69	JOURNAL OF AGING STUDIES	"1837"	1.3470.002000
70	JOURNAL OF ELDER ABUSE & NEGLECT	5101.2500.000650
71	European Geriatric Medicine	6871.2330.001540
72	AUSTRALASIAN JOURNAL ON AGEING	9751.2060.001350
72	AUSTRALASIAN JOURNAL ON AGEING	9751.2060.001350
72	EXPERIMENTAL AGING RESEARCH	"1047"	1.2060.000940
75	INTERNATIONAL JOURNAL OF AGING & HUMAN DEVELOPMENT	"1458"	1.1750.000830
76	CANADIAN JOURNAL ON AGING-REVUE CANADIENNE DU VIEILLISSEMENT	"1059"	1.0980.001010
77	Journal of Aging & Social Policy	4821.0610.000650
78	JOURNAL OF WOMEN & AGING	5200.9460.000440
79	International Journal of Gerontology	3260.9330.000530
80	ZEITSCHRIFT FUR GERONTOLOGIE UND GERIATRIE	9660.9190.001000
80	ZEITSCHRIFT FUR GERONTOLOGIE UND GERIATRIE	9660.9190.001000
82	JOURNAL OF GERONTOLOGICAL SOCIAL WORK	9850.8490.000980
83	Journal of Gerontological Nursing	"1267"	0.8400.001240
83	Journal of Gerontological Nursing	"1267"	0.8400.001240
85	EDUCATIONAL GERONTOLOGY	"1354"	0.7480.000890
86	GENERATIONS-JOURNAL OF THE AMERICAN SOCIETY ON AGING	5800.2570.001630
87	Turkish Journal of Geriatrics-Turk Geriatri Dergisi	2260.2410.000080
87	Turkish Journal of Geriatrics-Turk Geriatri Dergisi	2260.2410.000080
89	TOPICS IN GERIATRIC REHABILITATION	2960.1300.000190
