Rank	Full Journal Title	Total Cites	Journal Impact Factor	Eigenfactor Score
43	JAMA Cardiology	"1	650"	10.133	0.008630
44	GENOME RESEARCH	"38	842"	10.101	0.104970
45	GENETICS IN MEDICINE	"8	825"	9.937	0.028640
46	JACC-Cardiovascular Interventions	"10	268"	9.881	0.037280
47	Annual Review of Microbiology	"9	814"	9.808	0.009790
48	Annual Review of Genetics	"7	707"	9.589	0.013490
49	ISME Journal	"19	791"	9.520	0.056670
50	Annual Review of Public Health	"5	847"	9.491	0.009010
50	Annual Review of Public Health	"5	847"	9.491	0.009010
52	GENES & DEVELOPMENT	"57	469"	9.462	0.092680
53	PLOS BIOLOGY	"28	750"	9.163	0.058650
54	Microbiome	"2	532"	9.133	0.010850
55	CLINICAL INFECTIOUS DISEASES	"61	618"	9.117	0.119880
56	BMC Medicine	"12	000"	9.088	0.041570
57	Genome Medicine	"4	265"	8.898	0.020590
58	AMERICAN JOURNAL OF HUMAN GENETICS	"36	546"	8.855	0.070510
59	Annual Review of Genomics and Human Genetics	"2	729"	8.676	0.007160
60	Theranostics	"5	761"	8.537	0.015700
61	ENVIRONMENTAL HEALTH PERSPECTIVES	"39	741"	8.440	0.043950
62	INTERNATIONAL JOURNAL OF EPIDEMIOLOGY	"21	401"	8.360	0.046410
63	European Heart Journal-Cardiovascular Imaging	"4	630"	8.336	0.020630
64	JACC-Heart Failure	"2	827"	8.202	0.016950
65	JOURNAL OF HEART AND LUNG TRANSPLANTATION	"11	129"	7.955	0.029020
66	eLife	"25	592"	7.616	0.195810
67	EPIDEMIOLOGIC REVIEWS	"3	422"	7.583	0.003580
68	MOLECULAR ASPECTS OF MEDICINE	"5	157"	7.344	0.009700
69	MAYO CLINIC PROCEEDINGS	"13	828"	7.199	0.025990
70	EUROPEAN JOURNAL OF EPIDEMIOLOGY	"7	281"	7.023	0.016260
71	MOLECULAR THERAPY	"16	013"	7.008	0.029160
72	ONCOGENE	"66	411"	6.854	0.075940
73	JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY	"10	612"	6.827	0.017380
74	HYPERTENSION	"36	908"	6.823	0.049480
75	CANADIAN MEDICAL ASSOCIATION JOURNAL	"14	191"	6.818	0.016520
76	Cochrane Database of Systematic Reviews	"62	332"	6.754	0.167240
76	JOURNAL OF INTERNAL MEDICINE	"10	327"	6.754	0.016060
76	PROGRESS IN CARDIOVASCULAR DISEASES	"3	733"	6.754	0.008050
79	CURRENT OPINION IN MICROBIOLOGY	"9	437"	6.710	0.018230
80	mBio	"12	940"	6.689	0.058990
81	GENOMICS PROTEOMICS & BIOINFORMATICS	"1	225"	6.615	0.003480
82	Circulation-Cardiovascular Interventions	"4	902"	6.504	0.019630
83	Nanomedicine-Nanotechnology Biology and Medicine	"9	338"	6.500	0.015660
84	BULLETIN OF THE WORLD HEALTH ORGANIZATION	"15	375"	6.361	0.018340
85	Wiley Interdisciplinary Reviews-Nanomedicine and Nanobiotechnology	"2	088"	6.350	0.004260
86	JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART B-CRITICAL REVIEWS	"1	665"	6.333	0.001770
87	CARDIOVASCULAR RESEARCH	"22	195"	6.290	0.027330
88	STROKE	"65	854"	6.239	0.088450
89	Circulation-Cardiovascular Imaging	"5	438"	6.221	0.020150
90	EBioMedicine	"3	378"	6.183	0.015270
91	PLoS Pathogens	"40	344"	6.158	0.122290
92	ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY	"34	074"	6.086	0.044800
93	Emerging Microbes & Infections	"1	318"	6.032	0.005900
94	Mobile DNA	622	5.891	0.003000
95	BIOSCIENCE	"17	072"	5.876	0.014370
96	Molecular Autism	"1	679"	5.872	0.006320
97	RESUSCITATION	"13	781"	5.863	0.025140
98	Current Topics in Microbiology and Immunology	"5	633"	5.829	0.011730
99	BMC BIOLOGY	"5	144"	5.770	0.017210
100	JOURNAL OF MEDICAL GENETICS	"12	239"	5.751	0.019280
101	mSystems	428	5.750	0.002010
102	BASIC RESEARCH IN CARDIOLOGY	"4	199"	5.723	0.007880
103	Circulation-Heart Failure	"6	064"	5.684	0.024080
104	PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	"41	872"	5.666	0.071250
105	Circulation-Cardiovascular Genetics	"3	394"	5.664	0.011410
106	Molecular Therapy-Nucleic Acids	"2	180"	5.660	0.008190
107	Forensic Science International-Genetics	"4	168"	5.637	0.007550
108	FASEB JOURNAL	"41	572"	5.595	0.051610
109	EXPERIMENTAL AND MOLECULAR MEDICINE	"3	538"	5.584	0.007100
110	Journal of Clinical Medicine	"1	673"	5.583	0.005320
111	PLoS Genetics	"42	989"	5.540	0.171100
112	JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE	"4	918"	5.457	0.013520
113	HEART	"17	545"	5.420	0.034110
114	DNA RESEARCH	"2	952"	5.415	0.005620
115	CLINICAL MICROBIOLOGY AND INFECTION	"15	983"	5.394	0.039590
116	HUMAN MUTATION	"12	927"	5.359	0.028280
117	Epigenetics & Chromatin	"1	410"	5.351	0.007620
118	JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY	"14	186"	5.296	0.025020
119	Cardiovascular Diabetology	"4	796"	5.235	0.011210
120	ALTEX-Alternatives to Animal Experimentation	"1	261"	5.232	0.001990
121	EUROPACE	"9	232"	5.231	0.026850
122	CLINICAL SCIENCE	"10	321"	5.220	0.013640
123	JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY	"29	292"	5.217	0.050650
124	MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH	"3	440"	5.205	0.003220
125	JOURNAL OF INFECTIOUS DISEASES	"45	663"	5.186	0.075160
126	REVISTA ESPANOLA DE CARDIOLOGIA	"3	338"	5.166	0.004750
127	mAbs	"3	767"	5.165	0.011210
128	AMERICAN JOURNAL OF MEDICINE	"25	399"	5.117	0.026870
129	Circulation-Cardiovascular Quality and Outcomes	"4	337"	5.036	0.016830
130	ANNALS OF EMERGENCY MEDICINE	"12	555"	5.008	0.016670
131	CURRENT OPINION IN GENETICS & DEVELOPMENT	"7	791"	4.995	0.018540
132	EPIDEMIOLOGY	"12	660"	4.991	0.020120
132	EPIDEMIOLOGY	"12	660"	4.991	0.020120
134	Epigenomics	"2	055"	4.979	0.006170
135	ENVIRONMENTAL MICROBIOLOGY	"20	320"	4.974	0.033230
136	Stem Cell Research & Therapy	"4	578"	4.963	0.012620
137	THROMBOSIS AND HAEMOSTASIS	"16	701"	4.952	0.025750
138	JOURNAL OF MOLECULAR MEDICINE-JMM	"7	120"	4.938	0.011390
139	Epigenetics	"5	167"	4.918	0.014110
140	HUMAN MOLECULAR GENETICS	"40	142"	4.902	0.081170
141	JOURNAL OF THROMBOSIS AND HAEMOSTASIS	"17	663"	4.899	0.034360
142	JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY	"27	492"	4.880	0.042620
142	Translational Research	"3	416"	4.880	0.009000
144	INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH	"4	282"	4.848	0.006360
145	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	"51	704"	4.847	0.087550
146	Journal of Stroke	694	4.750	0.002890
147	HEART RHYTHM	"11	723"	4.743	0.033510
148	CRITICAL REVIEWS IN MICROBIOLOGY	"2	307"	4.738	0.003450
149	ENVIRONMENTAL RESEARCH	"13	420"	4.732	0.021770
150	Circulation-Arrhythmia and Electrophysiology	"6	026"	4.728	0.021380
151	XENOTRANSPLANTATION	"1	479"	4.717	0.002550
152	Advances in Genetics	"1	529"	4.689	0.002430
153	Advances in Applied Microbiology	"1	605"	4.677	0.001640
154	JOURNAL OF MEDICAL INTERNET RESEARCH	"10	875"	4.671	0.027460
155	Cancer Biology & Medicine	816	4.607	0.002330
156	TRENDS IN CARDIOVASCULAR MEDICINE	"2	588"	4.598	0.004050
157	MOLECULAR PHARMACEUTICS	"15	754"	4.556	0.029060
158	CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION	"19	976"	4.554	0.029440
159	European Journal of Preventive Cardiology	"3	478"	4.542	0.013140
160	JMIR mHealth and uHealth	"1	418"	4.541	0.004640
161	ANNALS OF FAMILY MEDICINE	"4	711"	4.540	0.011470
162	CANADIAN JOURNAL OF CARDIOLOGY	"6	035"	4.524	0.017820
163	ATHEROSCLEROSIS	"23	013"	4.467	0.039130
164	DNA REPAIR	"6	089"	4.461	0.014940
165	Clinical Research in Cardiology	"2	789"	4.455	0.007260
166	Journal of the American Heart Association	"9	057"	4.450	0.047020
166	Travel Medicine and Infectious Disease	"1	230"	4.450	0.003610
168	Journal of Oral Microbiology	603	4.444	0.001370
169	BIOESSAYS	"9	697"	4.419	0.016870
170	EuroIntervention	"5	742"	4.417	0.019300
171	MOLECULAR PHYLOGENETICS AND EVOLUTION	"18	604"	4.412	0.029450
172	CELLULAR MICROBIOLOGY	"8	989"	4.410	0.015220
173	INDOOR AIR	"4	382"	4.396	0.004930
174	AMERICAN JOURNAL OF PUBLIC HEALTH	"37	368"	4.380	0.066160
174	AMERICAN JOURNAL OF PUBLIC HEALTH	"37	368"	4.380	0.066160
176	Environmental Health	"4	486"	4.376	0.010670
177	ANGIOGENESIS	"2	712"	4.351	0.004870
178	AMERICAN JOURNAL OF EPIDEMIOLOGY	"37	181"	4.322	0.042240
179	AMERICAN STATISTICIAN	"5	299"	4.302	0.004240
179	JOURNAL OF CELLULAR AND MOLECULAR MEDICINE	"10	939"	4.302	0.015770
181	NICOTINE & TOBACCO RESEARCH	"8	477"	4.293	0.022100
181	NICOTINE & TOBACCO RESEARCH	"8	477"	4.293	0.022100
183	JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION	"8	713"	4.270	0.017570
184	LABORATORY INVESTIGATION	"10	464"	4.263	0.010480
185	ANTIMICROBIAL AGENTS AND CHEMOTHERAPY	"61	813"	4.256	0.087630
186	INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS	"10	395"	4.253	0.016610
187	JOURNAL OF CLINICAL EPIDEMIOLOGY	"24	063"	4.245	0.027220
188	HUMAN GENE THERAPY	"5	559"	4.241	0.007690
189	MEDICAL JOURNAL OF AUSTRALIA	"11	255"	4.227	0.013820
190	Journal of Translational Medicine	"9	947"	4.197	0.023620
191	Journal of Global Health	754	4.195	0.003290
191	Journal of Global Health	754	4.195	0.003290
193	CURRENT PROBLEMS IN CARDIOLOGY	569	4.190	0.001040
194	AMERICAN HEART JOURNAL	"21	762"	4.171	0.035530
194	Current Opinion in Insect Science	"1	150"	4.171	0.005020
196	Geobiology	"2	038"	4.158	0.004150
197	Frontiers in Genetics	"6	378"	4.151	0.028830
197	TOBACCO CONTROL	"6	643"	4.151	0.015540
197	TOBACCO CONTROL	"6	643"	4.151	0.015540
200	npj Biofilms and Microbiomes	183	4.128	0.000700
201	AMERICAN JOURNAL OF PREVENTIVE MEDICINE	"20	455"	4.127	0.039330
202	HELICOBACTER	"2	862"	4.123	0.004320
203	HEART FAILURE REVIEWS	"2	288"	4.104	0.005300
204	JOURNAL OF HYPERTENSION	"16	924"	4.099	0.025290
205	JOURNAL OF ADOLESCENT HEALTH	"14	174"	4.098	0.026410
205	JOURNAL OF ADOLESCENT HEALTH	"14	174"	4.098	0.026410
207	JOURNAL OF INHERITED METABOLIC DISEASE	"5	683"	4.092	0.009470
208	FOOD MICROBIOLOGY	"9	325"	4.090	0.012490
209	GENETICS	"42	809"	4.075	0.053650
210	Journal of Genetics and Genomics	"1	811"	4.066	0.004120
211	JOURNAL OF CLINICAL MICROBIOLOGY	"53	067"	4.054	0.059270
212	AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS	"1	262"	4.048	0.002430
213	CANCER GENE THERAPY	"2	928"	4.044	0.003610
214	AIDS PATIENT CARE AND STDS	"3	622"	4.041	0.006750
215	INTERNATIONAL JOURNAL OF CARDIOLOGY	"27	788"	4.034	0.077990
216	CHROMOSOMA	"3	527"	4.021	0.005850
217	Frontiers in Microbiology	"25	111"	4.019	0.084910
218	JOURNAL OF NUCLEAR CARDIOLOGY	"3	508"	4.011	0.004130
219	JOURNAL OF GENERAL INTERNAL MEDICINE	"17	822"	4.005	0.028510
220	CYTOTHERAPY	"5	589"	3.993	0.009010
221	Cold Spring Harbor Perspectives in Medicine	"4	979"	3.979	0.022450
222	EXPERT OPINION ON BIOLOGICAL THERAPY	"4	426"	3.974	0.008370
223	JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH	"13	779"	3.973	0.018360
223	JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH	"13	779"	3.973	0.018360
225	OCCUPATIONAL AND ENVIRONMENTAL MEDICINE	"8	486"	3.965	0.010310
226	Virulence	"2	944"	3.947	0.008450
227	JOURNAL OF CARDIAC FAILURE	"5	177"	3.942	0.010440
228	Genome Biology and Evolution	"5	746"	3.940	0.024680
229	HUMAN GENETICS	"8	757"	3.930	0.015560
229	THEORETICAL AND APPLIED GENETICS	"19	565"	3.930	0.015860
231	Microbial Biotechnology	"2	744"	3.913	0.005610
232	JOURNAL OF BIOLOGICAL RHYTHMS	"3	031"	3.906	0.003440
233	EPMA Journal	647	3.900	0.000910
234	SYSTEMATIC AND APPLIED MICROBIOLOGY	"5	083"	3.899	0.005450
235	Deutsches Arzteblatt International	"3	673"	3.890	0.006940
236	FUNCTIONAL & INTEGRATIVE GENOMICS	"1	857"	3.889	0.002680
237	EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY	"8	352"	3.877	0.012910
238	HEREDITY	"9	830"	3.872	0.012060
239	EXPERT REVIEWS IN MOLECULAR MEDICINE	"1	790"	3.865	0.001620
240	International Journal of Stroke	"3	825"	3.859	0.014890
241	CURRENT OPINION IN LIPIDOLOGY	"3	849"	3.853	0.006110
242	IEEE Journal of Biomedical and Health Informatics	"2	922"	3.850	0.008100
243	JOURNAL OF IMMUNOTHERAPY	"3	093"	3.826	0.004590
244	AMERICAN JOURNAL OF MEDICAL GENETICS PART C-SEMINARS IN MEDICAL GENETICS	"1	917"	3.822	0.004190
245	EVOLUTION	"32	227"	3.818	0.032210
246	MOLECULAR MICROBIOLOGY	"35	698"	3.816	0.036140
247	PHARMACOGENOMICS JOURNAL	"2	600"	3.812	0.004890
248	Experimental Neurobiology	704	3.810	0.002320
249	Clinical Epidemiology	"2	200"	3.799	0.009690
250	BIOELECTROCHEMISTRY	"4	076"	3.789	0.004420
251	Briefings in Functional Genomics	"1	557"	3.783	0.004130
252	ANNALS OF THORACIC SURGERY	"34	007"	3.780	0.043550
252	PALLIATIVE MEDICINE	"4	636"	3.780	0.008570
254	MOLECULAR GENETICS AND METABOLISM	"7	103"	3.774	0.012370
255	Journal of Occupational Health Psychology	"3	320"	3.766	0.004650
256	ECONOMETRICA	"32	128"	3.750	0.051840
257	GENETICS SELECTION EVOLUTION	"2	701"	3.743	0.004870
258	BMC GENOMICS	"37	516"	3.730	0.099650
259	Wiley Interdisciplinary Reviews-Systems Biology and Medicine	"1	009"	3.709	0.002930
260	NEUROEPIDEMIOLOGY	"3	261"	3.697	0.005650
261	MULTIVARIATE BEHAVIORAL RESEARCH	"5	881"	3.691	0.006420
262	Molecular Therapy-Oncolytics	254	3.690	0.000830
263	Molecular Therapy-Methods & Clinical Development	665	3.681	0.002830
264	ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE	"9	834"	3.658	0.011610
265	DRUG SAFETY	"4	856"	3.643	0.006600
266	EUROPEAN JOURNAL OF HUMAN GENETICS	"9	453"	3.636	0.024040
267	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	"100	091"	3.633	0.071910
268	MICROBIAL ECOLOGY	"9	672"	3.614	0.011930
269	Stem Cell Reviews and Reports	"2	167"	3.612	0.004640
270	ASTROBIOLOGY	"3	015"	3.610	0.005740
271	Emergencias	794	3.608	0.001170
272	Orphanet Journal of Rare Diseases	"5	680"	3.607	0.015800
273	mSphere	707	3.575	0.002720
274	CURRENT GENETICS	"3	106"	3.574	0.003080
275	AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY	"28	039"	3.569	0.027580
276	Antimicrobial Resistance and Infection Control	820	3.568	0.003260
277	Biology of Sex Differences	855	3.543	0.003530
278	Frontiers in Cellular and Infection Microbiology	"3	778"	3.520	0.013730
279	CLINICAL GENETICS	"6	816"	3.512	0.014730
280	EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY	"15	001"	3.504	0.026110
281	Human Genomics	"1	056"	3.500	0.001940
282	FEMS MICROBIOLOGY ECOLOGY	"13	859"	3.495	0.017310
283	PREVENTIVE MEDICINE	"14	479"	3.483	0.027410
284	FUNGAL GENETICS AND BIOLOGY	"5	327"	3.476	0.007200
285	npj Genomic Medicine	128	3.467	0.000670
286	JOURNAL OF BIOMEDICAL SCIENCE	"3	521"	3.466	0.005370
287	BIOMEDICINE & PHARMACOTHERAPY	"8	649"	3.457	0.010440
288	Advances in Microbial Physiology	"1	009"	3.455	0.000820
289	INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY	"23	973"	3.451	0.020390
290	HYPERTENSION RESEARCH	"5	064"	3.439	0.006260
291	Drug Delivery and Translational Research	963	3.395	0.002270
292	PPAR Research	"1	200"	3.386	0.001790
293	CURRENT OPINION IN NEPHROLOGY AND HYPERTENSION	"3	324"	3.370	0.006500
294	GENES CHROMOSOMES & CANCER	"5	116"	3.362	0.006970
295	BRITISH MEDICAL BULLETIN	"4	242"	3.356	0.003660
296	JOURNAL OF HOSPITAL INFECTION	"7	523"	3.354	0.010430
297	Biology Letters	"9	425"	3.345	0.021620
297	SEMINARS IN THROMBOSIS AND HEMOSTASIS	"3	876"	3.345	0.006270
299	Diabetes & Vascular Disease Research	"1	253"	3.340	0.003320
299	MOLECULAR MEDICINE	"5	000"	3.340	0.007140
301	MEDICAL CARE	"18	853"	3.338	0.022590
302	NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES	"5	131"	3.318	0.010000
303	BMC Medical Genomics	"2	528"	3.317	0.006780
304	STEM CELLS AND DEVELOPMENT	"7	589"	3.315	0.016430
305	Conflict and Health	543	3.305	0.002020
305	Conflict and Health	543	3.305	0.002020
307	INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY	"3	914"	3.298	0.007380
308	JOURNAL OF VASCULAR SURGERY	"24	792"	3.294	0.030290
309	Annual Review of Statistics and Its Application	228	3.290	0.002280
310	VACCINE	"38	718"	3.285	0.073600
311	European Journal of Internal Medicine	"4	068"	3.282	0.008900
312	BRITISH JOURNAL OF GENERAL PRACTICE	"5	766"	3.261	0.008830
313	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS	"3	516"	3.254	0.003980
314	JOURNAL OF PAIN AND SYMPTOM MANAGEMENT	"9	734"	3.249	0.013960
315	CURRENT HYPERTENSION REPORTS	"2	564"	3.234	0.006250
315	LIFE SCIENCES	"20	781"	3.234	0.017140
317	RESPIRATORY MEDICINE	"11	147"	3.230	0.015430
318	MITOCHONDRION	"3	337"	3.226	0.006770
319	JOURNAL OF BACTERIOLOGY	"64	701"	3.219	0.038700
320	Genes and Nutrition	"1	533"	3.211	0.002770
321	QJM-AN INTERNATIONAL JOURNAL OF MEDICINE	"5	821"	3.204	0.005050
322	GENE THERAPY	"7	733"	3.203	0.007690
323	MEDICAL MICROBIOLOGY AND IMMUNOLOGY	"1	880"	3.202	0.003030
324	World Journal of Emergency Surgery	997	3.198	0.002760
325	Genes	"1	577"	3.191	0.004990
326	Future Microbiology	"3	755"	3.190	0.008890
327	JOURNAL OF EXPERIMENTAL BIOLOGY	"32	317"	3.179	0.034510
328	AMERICAN JOURNAL OF CARDIOLOGY	"37	736"	3.171	0.049030
329	Interface Focus	"1	685"	3.165	0.005120
330	Annals of Clinical Microbiology and Antimicrobials	"1	270"	3.155	0.002850
331	npj Vaccines	61	3.143	0.000390
332	SAUDI JOURNAL OF BIOLOGICAL SCIENCES	"1	787"	3.138	0.003470
333	MELANOMA RESEARCH	"2	356"	3.135	0.004620
334	AMERICAN JOURNAL OF CHINESE MEDICINE	"2	983"	3.120	0.002770
335	Journal of Cardiovascular Computed Tomography	"1	608"	3.095	0.004280
336	NEUROGENETICS	"1	199"	3.090	0.002770
337	EUROPEAN JOURNAL OF CLINICAL INVESTIGATION	"6	089"	3.086	0.007930
338	ADVANCES IN THERAPY	"2	616"	3.085	0.005370
338	Science China-Life Sciences	"2	018"	3.085	0.005170
340	INFECTION CONTROL AND HOSPITAL EPIDEMIOLOGY	"10	374"	3.084	0.019420
341	Journal of Exposure Science and Environmental Epidemiology	"3	391"	3.083	0.004840
342	ATHEROSCLEROSIS SUPPLEMENTS	688	3.078	0.000690
343	American Journal of Translational Research	"3	677"	3.061	0.008470
344	AMERICAN JOURNAL OF HYPERTENSION	"8	561"	3.046	0.011540
345	Journal of Atherosclerosis and Thrombosis	"3	081"	3.042	0.004930
346	Globalization and Health	"1	516"	3.031	0.004670
346	Globalization and Health	"1	516"	3.031	0.004670
348	BMC EVOLUTIONARY BIOLOGY	"12	388"	3.027	0.023830
349	ANGIOLOGY	"2	879"	3.022	0.003510
350	AIDS AND BEHAVIOR	"8	831"	3.017	0.021670
351	AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS	"4	061"	3.016	0.006140
352	MEDICAL DECISION MAKING	"4	718"	3.012	0.009240
353	ANNALS OF MEDICINE	"4	276"	3.007	0.005650
353	SOCIAL SCIENCE & MEDICINE	"40	645"	3.007	0.051950
353	SOCIAL SCIENCE & MEDICINE	"40	645"	3.007	0.051950
356	SHOCK	"7	437"	3.005	0.011660
357	HEALTH & PLACE	"5	894"	3.000	0.011380
357	HEALTH & PLACE	"5	894"	3.000	0.011380
357	KIDNEY & BLOOD PRESSURE RESEARCH	"1	524"	3.000	0.002640
360	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	"2	841"	2.994	0.003110
361	Cardiovascular Toxicology	"1	119"	2.989	0.001660
362	INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS	"4	584"	2.957	0.006590
363	WOUND REPAIR AND REGENERATION	"5	625"	2.952	0.006300
364	DISEASE MARKERS	"3	183"	2.949	0.007020
365	JOURNAL OF HUMAN GENETICS	"3	864"	2.942	0.007670
366	JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS	"1	194"	2.936	0.003030
367	CEREBROVASCULAR DISEASES	"5	911"	2.931	0.009520
368	MICROBES AND INFECTION	"6	655"	2.924	0.006120
369	Plant Genome	"1	238"	2.923	0.003030
370	Journal of Cardiology	"2	894"	2.918	0.006250
371	Comparative Biochemistry and Physiology D-Genomics & Proteomics	891	2.913	0.001530
372	GENOMICS	"8	930"	2.910	0.008140
373	CHROMOSOME RESEARCH	"2	629"	2.909	0.003350
374	RISK ANALYSIS	"8	510"	2.898	0.010930
375	CIRCULATION JOURNAL	"9	358"	2.895	0.019280
376	JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY	"22	476"	2.894	0.013590
377	Cancer Epidemiology	"2	796"	2.888	0.009460
378	CELL TRANSPLANTATION	"5	255"	2.885	0.009410
378	Environmental Microbiology Reports	"2	780"	2.885	0.007280
378	Journal of Diabetes Research	"2	650"	2.885	0.008780
381	JOURNAL OF BIOMEDICAL INFORMATICS	"5	871"	2.882	0.008350
382	ARTIFICIAL INTELLIGENCE IN MEDICINE	"2	097"	2.879	0.002870
383	JOURNAL OF CARDIOVASCULAR ELECTROPHYSIOLOGY	"7	676"	2.873	0.014360
384	Clinical and Vaccine Immunology	"5	741"	2.872	0.011430
385	MINERVA MEDICA	726	2.863	0.000910
386	Molecular Oral Microbiology	919	2.853	0.002150
387	MUTAGENESIS	"3	554"	2.840	0.003130
388	BMC MICROBIOLOGY	"9	703"	2.829	0.018030
389	Administration and Policy in Mental Health and Mental Health Services Research	"2	320"	2.821	0.003940
390	TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE	"8	744"	2.820	0.006100
391	Gut Pathogens	864	2.809	0.001930
392	ANNALS OF EPIDEMIOLOGY	"6	531"	2.804	0.010330
393	MICROCIRCULATION	"2	444"	2.797	0.003610
394	SCANDINAVIAN JOURNAL OF WORK ENVIRONMENT & HEALTH	"4	874"	2.792	0.004840
394	SCANDINAVIAN JOURNAL OF WORK ENVIRONMENT & HEALTH	"4	874"	2.792	0.004840
396	JOURNAL OF ASSISTED REPRODUCTION AND GENETICS	"4	406"	2.788	0.010180
397	CLINICAL AND EXPERIMENTAL MEDICINE	"1	134"	2.787	0.001970
398	PATIENT EDUCATION AND COUNSELING	"11	990"	2.785	0.016310
